Duration(Days),Main Cause,Latitude,Longitude,Severity,Human injury
1,heavy rains,26.8177,94.143,1,2
1,heavy rains,22.5263,88.0605,1,2
1,heavy rains,15.7081,78.233,1,10
1,heavy rains,11.4729,77.8452,1,10
1,heavy rains,27.2504,94.6126,1,10
9,heavy rains,26.3166,91.8623,1,70
7,heavy rains,26.6381,93.1226,1,10
1,heavy rains,15.2182,79.4844,1,7
1,flood (ghagra and sharada),30.1895,74.7785,1,14
1,flood (ramganga and yamuHeavy rain),25.5869,86.1983,1,10
1,heavy rains,33.5267,76.1256,1,10
1,heavy rains,25.965,76.05,1,10
1,heavy rains,16.29,80.055,1,2
1,heavy rains,26.235,92.25,1,5
4,heavy rains,26.73,82.845,1,5
1,heavy rains,25.695,87.75,1,10
1,heavy rains,9.88679,78.4773,1,10
2,heavy rains,10.8365,76.7588,1,1
1,heavy rains,20.7933,85.8723,1,10
1,heavy rains,26.0844,86.1969,1,10
1,heavy rains,27.3624,94.0349,1,5
1,heavy rains,28.5244,80.9261,1,1
1,heavy rains,22.3056,88.3453,1,10
1,heavy rains,26.3755,86.2422,1,10
1,heavy rains,26.5897,92.1815,1,1
1,heavy rains,22.3021,73.9531,1,10
1,heavy rains,20.6511,86.0022,1,8
1,heavy rains,26.5659,92.4354,1,4
2,heavy rains,26.1094,86.557,1,9
6,heavy rains,30.1135,78.8529,1,50
1,heavy rains,19.4398,82.3216,1,10
4,heavy rains,20.9855,82.7962,1,10
14,heavy rains,31.3063,76.8569,1,9
1,heavy rains,26.8031,93.6379,1,10
5,flood (brahmaputra and its tributories),11.8283,78.8042,1,10
8,flood (brahmaputra and its tributories),32.7135,76.6135,1,6
9,flood (brahmaputra and its tributories),21.9781,82.5285,1,120
1,heavy rains,27.387,94.9182,1,10
1,heavy rains,21.2719,84.2495,1,3
3,heavy rains,24.7174,85.9321,1,10
1,heavy rains,27.8115,94.716,1,1
3,"flood (brahmaputra, puthimari and singra)",20.7752,84.1258,1,10
1,heavy rains,27.3852,79.7586,1,10
14,flood (brahmaputra and its tributories),26.1795,86.2537,1,23
1,heavy rains,27.6132,94.6542,1,4
1,heavy rains,24.4457,92.0058,1,10
1,heavy rains,22.8284,71.2868,1,10
1,heavy rains,9.72651,76.423,1,1
1,heavy rains,21.0559,84.7987,1,10
31,heavy rains,30.7738,79.8583,1,3
30,heavy rains,32.6061,76.1481,1,8
1,heavy rains,26.7556,83.0513,1,10
1,heavy rains,26.5321,84.87,1,10
2,heavy rains,16.746,79.1214,1,10
5,heavy rains,14.8405,79.054,1,3
2,heavy rains,10.4517,78.7843,1,10
2,heavy rains,27.8034,95.3833,1,10
6,heavy rains,22.342,88.9351,1,6
1,heavy rains,20.8681,73.6623,1,10
1,heavy rains,25.8418,89.2696,1,10
1,heavy rains,30.5622,78.5235,1,10
5,heavy rains,21.5391,73.2201,1,10
7,heavy rains,11.8739,75.527,1,10
1,heavy rains,10.9485,79.0643,1,5
2,heavy rains,12.9158,74.9274,1,4
1,heavy rains,21.3961,73.44,1,1
1,heavy rains,21.9811,73.9596,1,10
1,heavy rains,19.1881,79.2948,1,10
1,heavy rains,20.6258,85.8936,1,2
4,heavy rains,12.1226,75.4747,1,2
1,heavy rains,25.4989,85.8918,1,10
1,heavy rains,21.0247,73.7641,1,40
2,heavy rains,24.6862,89.4002,1,3
1,heavy rains,31.6718,78.4423,1,10
5,heavy rains,21.433,73.0739,1,14
2,heavy rains,20.9765,86.4305,1,5
1,heavy rains,24.1288,80.1999,1,10
1,heavy rains,27.4363,87.0126,1,10
1,heavy rains,17.9836,73.435,1,10
1,heavy rains,16.9772,79.9654,1,3
1,heavy rains,20.9915,86.2759,1,10
3,heavy rains,25.886,83.2115,1,4
1,heavy rains,21.1139,82.5389,1,10
1,heavy rains,28.1973,79.3734,1,10
1,heavy rains,21.7139,73.4733,1,10
1,heavy rains,21.9409,87.9347,1,10
7,heavy rains,11.7804,78.7317,1,10
3,heavy rains,17.4335,82.8115,1,10
1,heavy rains,18.7332,75.2343,1,10
1,heavy rains,10.5443,76.0498,1,10
1,heavy rains,26.5993,94.0245,1,10
1,heavy rains,25.6151,83.6713,1,2
1,heavy rains,19.1719,83.6477,1,5
1,"flood (dikchu, lachen, lachung, rangpo and singtam)",19.1028,72.8816,1,20
2,heavy rains,22.4114,71.3097,1,10
2,heavy rains,20.1943,73.8242,1,10
1,heavy rains,18.1046,81.5288,1,1
1,heavy rains,27.5853,81.5174,1,3
1,heavy rains (cloud burst) ,32.8864,73.8842,1,7
1,heavy rains (cloud burst),19.73,83.7466,1,7
1,heavy rains,14.1349,79.9324,1,4
2,heavy rains,33.4819,74.2156,1,10
1,heavy rains ,26.2558,94.0189,1,10
1,heavy rains ,14.945,78.1615,1,12
10,heavy rains,20.0539,81.8601,1,1
1,heavy rains,21.0263,77.5237,1,2
4,heavy rains ,22.0231,72.2495,1,4
2,heavy rains ,22.6315,88.4871,1,2
1,heavy rains ,27.5773,95.263,1,2
4,heavy rains ,10.3906,76.3115,1,1
9,heavy rains,20.4525,86.1978,1,53
4,heavy rains,22.6824,70.925,1,10
1,heavy rains ,31.2388,76.5268,1,10
1,heavy rains ,15.7067,79.878,1,10
5,heavy rains ,20.9096,86.4033,1,10
8,flood (brahmaputra and tributaries),24.7214,93.9705,1,10
1,heavy rains,12.725,79.7002,1,10
4,heavy rains,10.762,78.7172,1,10
1,heavy rains,26.4,93.755,1,10
1,heavy rains,22.1496,110.224,1,10
2,flash flood (brahmaputra and dibru rivers),25.2411,90.1201,1,10
1,heavy rains ,27.4995,89.7871,1,1
1,heavy rains ,16.6523,81.3801,1,5
1,heavy rains ,27.0442,94.5503,1,1
5,heavy rains,20.9522,84.4064,1,37
1,heavy rains ,20.2249,84.7692,1,5
1,heavy rains ,15.3059,74.7271,1,2
3,heavy rains ,27.481,93.8215,1,3
1,heavy rains ,26.5,85.5,1,10
2,heavy rains,27.629,80.7483,1,2
1,heavy rains ,26.8177,94.143,1,10
1, heavy rains,22.5263,88.0605,1,3
7,heavy rains ,15.7081,78.233,1,13
7,heavy rains ,11.4729,77.8452,1,10
2,heavy rains ,27.2504,94.6126,1,1
5,heavy rains ,26.3166,91.8623,1,1
1,heavy rains,26.6381,93.1226,1,10
5,heavy rains ,15.2182,79.4844,1,5
7,heavy rains ,30.1895,74.7785,1,2
1,heavy rains ,25.5869,86.1983,1,1
1,moderate,33.5267,76.1256,1,10
1,heavy rains ,25.965,76.05,1,10
1,heavy rains(cloud burst) ,16.29,80.055,1,1
1,heavy rains ,26.235,92.25,1,4
1,heavy rains(cloud burst) ,26.73,82.845,1,10
1,heavy rains(cloud burst) ,25.695,87.75,1,10
1,heavy rains ,9.88679,78.4773,1,1
1,heavy rains ,10.8365,76.7588,1,12
1,heavy rains ,20.7933,85.8723,1,2
1,heavy rains ,26.0844,86.1969,1,2
1,heavy rains(cloud burst) ,27.3624,94.0349,1,1
1,belgaum ,28.5244,80.9261,1,2
1,heavy rains ,22.3056,88.3453,1,2
1,heavy rains ,26.3755,86.2422,1,1
1,heavy rains ,26.5897,92.1815,1,1
9,heavy rains ,22.3021,73.9531,1,4
4,heavy rains ,20.6511,86.0022,1,3
1,heavy rains ,26.5659,92.4354,1,10
1,heavy rains ,26.1094,86.557,1,2
1,heavy rains,30.1135,78.8529,1,10
1,heavy rains ,19.4398,82.3216,1,1
1,heavy rains ,20.9855,82.7962,1,1
1,heavy rains,31.3063,76.8569,1,10
1,heavy rains ,26.8031,93.6379,1,10
1,heavy rains,11.8283,78.8042,1,10
3,heavy rains,32.7135,76.6135,1,10
3,heavy rains ,21.9781,82.5285,1,10
5,heavy rains,27.387,94.9182,1,10
1,heavy rains,21.2719,84.2495,1,10
5,heavy rains,24.7174,85.9321,1,10
1,heavy rains ,27.8115,94.716,1,10
9,heavy rains,20.7752,84.1258,1,10
16,heavy rains ,27.3852,79.7586,1,7
1,heavy rains,26.1795,86.2537,1,2
4,heavy rains,27.6132,94.6542,1,10
5,heavy rains,26.7465,92.4891,1,2
3,heavy rains ,18.4473,79.6967,1,7
4,heavy rains ,10.2916,78.2616,1,10
8,heavy rains,33.1767,76.4058,1,10
1,heavy rains,10.7121,79.1771,1,10
3,heavy rains ,26.9195,93.8747,1,1
8,heavy rains,21.8734,70.7643,1,10
1,heavy rains ,26.2074,82.6165,1,4
1,heavy rains ,26.8946,93.751,1,1
2,heavy rains,11.8278,78.8554,1,10
5,heavy rains ,27.464,95.6068,1,10
5,heavy rains ,27.068,93.949,1,17
7,heavy rains,22.8107,80.8349,1,10
1,heavy rains ,21.7477,73.4119,1,10
1,heavy rains ,25.6099,85.1898,1,10
1,heavy rains ,17.6536,80.3401,1,10
2,heavy rains,27.6131,94.9387,1,10
1,heavy rains ,21.898,70.9375,1,10
4,heavy rains ,22.9061,88.0848,1,10
1,heavy rains ,28.1657,79.076,1,10
1,heavy rains ,10.489,79.0039,1,10
1,heavy rains ,14.3584,75.4408,1,1
1,heavy rains ,26.8948,93.3551,1,1
1,heavy rains ,33.3752,75.1439,1,10
1,heavy rains ,20.9795,73.783,1,10
1,heavy rains ,19.5656,74.5501,1,2
3,heavy rains,12.5238,75.6883,1,6
7,flood ,9.39943,76.7275,1,3
1,heavy rains ,27.2914,94.1222,1,5
6,flood,25.7354,82.4309,1,30
1,heavy rains ,26.0513,94.7655,1,10
3,heavy rains ,31.3414,76.6285,1,9
1,heavy rains ,17.9,83.3588,1,4
1,heavy rains,21.5427,87.4662,1,8
1,heavy rains ,23.4991,91.5736,1,5
1,heavy rains,27.3531,94.3944,1,17
1,heavy rains,20.2969,74.748,1,10
1,heavy rains,11.4575,76.0842,1,2
1,heavy rains ,19.1145,83.4825,1,2
1,heavy rains ,25.3928,74.3521,1,1
1,heavy rains ,24.1511,77.3956,1,1
1,heavy rains ,27.0678,94.2459,1,3
1,heavy rains ,10.8488,78.8554,1,6
1,heavy rains,21.1495,86.7154,1,1
1,heavy rains ,25.6339,84.0726,1,4
1,heavy rains ,17.4331,80.187,1,10
1,heavy rains,23.6547,89.4296,1,1
1,heavy rains ,26.4813,92.0622,1,11
1,heavy rains ,26.988,92.926,1,3
1,heavy rains ,28.886,80.7246,1,1
1,heavy rains ,22.0189,71.1117,1,10
1,heavy rains ,18.4311,80.713,1,1
1,heavy rains ,26.5037,86.5429,1,2
1,heavy rains ,30.9339,75.0459,1,12
1,heavy rains ,19.1131,72.8962,1,1
1,heavy rains ,15.1816,76.4736,1,2
1,heavy rains ,24.8678,92.8291,1,15
5,"heavy to very rainfall/flash floods (saraswati and mandakini rivers and its tributaries triggered by very heavy rainfall and lake burst), cloudburst on jun16 &17 jun, massive landslides and avalanches reported at multiple places. ",26.4375,80.8611,1,"5,000"
2,heavy rains ,33.8036,76.2592,1,1
2,heavy rains ,16.2843,80.6926,1,10
1,heavy rains ,26.7553,92.7754,1,3
2,heavy rains ,26.7055,78.8703,1,10
4,heavy rains ,27.5435,80.6956,1,4
5,heavy rains ,22.4257,71.3244,1,1
7,flood (brahmaputra and its tributories),26.0747,92.817,1,8
3,heavy rains ,11.3982,77.0504,1,10
6,heavy rains ,24.4696,92.4232,1,10
8,flood (singra and soansiri rivers),15.733,73.7324,1,16
17,flood (brahmaputra and its tributaries),26.6059,92.9592,1,10
9,flood (brahmaputra and its tributaries),20.9474,79.1574,1,45
14,flood (gandaki and kosi),20.2047,84.4178,1,19
7,heavy rains ,28.3671,81.0334,1,28
1,heavy rains ,24.707,85.7348,1,1
2,heavy rains ,24.3395,87.8328,1,3
1,heavy rains,14.0025,79.4752,1,10
3,heavy rains ,16.5216,75.9695,1,6
4,heavy rains,26.9122,94.46,1,1
8,heavy rains,20.5033,86.0449,1,3
3,heavy rains ,24.8678,80.7003,1,1
3,heavy rains ,13.0242,78.8487,1,9
1,heavy rains,24.9382,92.0974,1,2
1,heavy rains ,25.1622,89.7567,1,10
1,heavy rains ,27.9917,78.9675,1,10
7,"flood (jehlum,cheHeavy rainb, tawi)",13.407,75.4042,1,200
1,heavy rains (cloudburst) ,11.054,77.5024,1,10
3,heavy rains ,12.5851,79.9572,1,10
3,heavy rains,20.6258,76.6191,1,4
2,heavy rains ,31.7869,77.252,1,5
5,heavy rains ,27.586,80.6237,1,1
2,heavy rains ,31.7821,76.9177,1,2
6,heavy rains ,31.7668,77.27,1,4
1,heavy rains ,20.7866,79.2684,1,2
8,heavy rains ,31.5294,77.0555,1,4
9,heavy rains ,20.1358,84.4369,1,9
1,heavy rains ,10.7214,78.7248,1,1
1,heavy rains ,16.2498,80.0422,1,10
1,heavy rains ,23.2582,92.8575,1,1
1,heavy rains ,26.0363,92.8902,1,1
5,heavy rains ,28.2424,76.8263,1,2
1,heavy rains ,27.5887,88.4616,1,10
1,heavy rains ,22.4615,87.3749,1,1
3,heavy rains,16.4132,80.612,1,10
1,heavy rains,26.5766,73.762,1,10
7,heavy rains ,27.4105,92.3599,1,6
12,heavy rains ,24.7685,85.6883,1,10
7,heavy rains ,15.0341,78.7288,1,4
1,heavy rains ,17.0009,81.7657,1,10
3,heavy rains ,24.0572,86.2554,1,10
1,heavy rains ,31.7905,77.3409,1,10
4,heavy rains,22.4404,71.3091,1,9
7,heavy rains,9.49041,76.6811,1,10
3,heavy rains ,26.0909,92.9144,1,4
3,heavy rains ,33.9398,74.8298,1,10
1,heavy rains ,18.8234,75.4418,1,10
2,heavy rains,16.9874,82.1012,1,7
6,heavy rains ,13.8493,78.9883,1,10
2,heavy rains,24.0181,68.8677,1,10
1,heavy rains ,20.4037,74.4164,1,10
1,heavy rains,16.1464,79.4042,1,10
1,heavy rains ,23.3997,88.9474,1,2
1,heavy rains ,21.1735,85.3527,1,4
3,heavy rains ,27.4268,94.7981,1,10
1,heavy rains,31.806,77.6925,1,1
1,heavy rains ,27.094,94.643,1,144
2,heavy rains ,17.1335,79.2098,1,3
2,heavy rains ,26.9607,80.4678,1,1
8,heavy rains ,19.9343,80.0385,1,45
2,heavy rains ,24.0841,88.5453,1,1
6,heavy rains ,15.811,74.5207,1,12
4,heavy rains ,24.4457,92.0058,1,3
14,"flood (baitrani, budhaba langa, subarHeavy rainrekha and mahaHeavy raindi)",22.8284,71.2868,1,45
5,heavy rains,9.72651,76.423,1,3
7,heavy rains ,21.0559,84.7987,1,22
1,heavy rains ,30.7738,79.8583,1,1
1,heavy rains ,32.6061,76.1481,1,2
1,heavy rains,26.7556,83.0513,1,19
1,heavy rains ,26.5321,84.87,1,2
1,heavy rains ,16.746,79.1214,1,10
3,heavy rains ,14.8405,79.054,1,3
1,heavy rains ,10.4517,78.7843,1,2
1,heavy rains ,27.8034,95.3833,1,2
1,heavy rains ,22.342,88.9351,1,1
4,heavy rains ,20.8681,73.6623,1,4
1,heavy rains ,25.8418,89.2696,1,10
7,heavy rains ,30.5622,78.5235,1,10
14,"flood (ghagra, rapti, sarayu and sharda)",21.5391,73.2201,1,82
1,heavy rains ,11.8739,75.527,1,6
1,heavy rains,10.9485,79.0643,1,5
1,heavy rains ,12.9158,74.9274,1,10
2,heavy rains,21.3961,73.44,1,10
9,heavy rains,21.9811,73.9596,1,88
1,heavy rains,14.5398,75.0937,1,4
1,heavy rains,32.8353,76.9103,1,2
1,heavy rains,26.4816,82.8434,1,2
6,heavy rains,21.1495,86.7154,1,10
9,flood,25.6339,84.0726,1,3
5,flood,17.4331,80.187,1,1
4,flood,23.6547,89.4296,1,5
5,flood,26.4813,92.0622,1,8
7,flood,26.988,92.926,1,7
12,flood,28.886,80.7246,1,28
3,flood,22.0189,71.1117,1,10
1,heavy rains,18.4311,80.713,1,2
1,heavy rains,26.5037,86.5429,1,1
5,heavy rains,30.9339,75.0459,1,2
25,heavy rains,19.1131,72.8962,1,70
2,heavy rains,15.1816,76.4736,1,1
2,heavy rains,24.8678,92.8291,1,1
2,heavy rains,26.4375,80.8611,1,10
2,heavy rains,33.8036,76.2592,1,3
1,heavy rains,16.2843,80.6926,1,3
5,heavy rains,26.7553,92.7754,1,6
1,heavy rains,26.7055,78.8703,1,10
1,heavy rains,27.5435,80.6956,1,1
1,heavy rains,22.4257,71.3244,1,16
1,heavy rains,26.0747,92.817,1,24
1,heavy rains,11.3982,77.0504,1,1
8,heavy rains,24.4696,92.4232,1,13
1,heavy rains,15.733,73.7324,1,3
7,heavy rains,26.6059,92.9592,1,4
1,heavy rains & flash flood,20.9474,79.1574,1,10
9,heavy rains,20.2047,84.4178,1,1
6,heavy rains,28.3671,81.0334,1,4
2,heavy rains,24.707,85.7348,1,1
8,heavy rains,24.3395,87.8328,1,2
5,heavy rains,14.0025,79.4752,1,1
6,heavy rains and flood,16.5216,75.9695,1,8
11,heavy rains,26.9122,94.46,1,10
3,heavy rains,20.5033,86.0449,1,5
1,heavy rains,24.8678,80.7003,1,10
4,heavy rains,13.0242,78.8487,1,4
1,heavy rains,24.9382,92.0974,1,10
7,heavy rains,25.1622,89.7567,1,10
5,heavy rains,27.9917,78.9675,1,10
5,heavy rains,13.407,75.4042,1,10
5,heavy rains,11.054,77.5024,1,1
6,heavy rains,12.5851,79.9572,1,5
7,Heavy rain,20.6258,76.6191,1,1
5,Heavy rain,31.7869,77.252,1,10
3,heavy rains,27.586,80.6237,1,10
3,heavy rains,31.7821,76.9177,1,10
5,heavy rains,31.7668,77.27,1,10
14,heavy rains,20.7866,79.2684,1,5
9,Heavy rain,31.5294,77.0555,1,1
11,heavy rains,20.1358,84.4369,1,11
3,heavy rains,10.7214,78.7248,1,9
1,heavy rains,16.2498,80.0422,1,10
2,heavy rains,23.2582,92.8575,1,10
2,heavy rains,26.0363,92.8902,1,10
2,heavy rains,28.2424,76.8263,1,10
2,heavy rains,27.5887,88.4616,1,10
21,heavy rains,22.4615,87.3749,1,2
12,heavy rains,16.4132,80.612,1,10
3,heavy rains and flood,26.5766,73.762,1,15
1,flood,27.4105,92.3599,1,1
10,heavy rains,24.7685,85.6883,1,17
1,heavy rains,15.0341,78.7288,1,6
1,heavy rains,17.0009,81.7657,1,2
1,heavy rains,24.0572,86.2554,1,4
1,heavy rains,31.7905,77.3409,1,9
9,heavy rains,22.4404,71.3091,1,8
1,heavy rains,9.49041,76.6811,1,5
1,heavy rains,26.0909,92.9144,1,1
1,heavy rains,33.9398,74.8298,1,5
3,heavy rains and flood,18.8234,75.4418,1,4
30,heavy rains,16.9874,82.1012,1,11
2,heavy rains,13.8493,78.9883,1,15
10,heavy rains,24.0181,68.8677,1,20
5,heavy rains,20.4037,74.4164,1,41
1,heavy rains,16.1464,79.4042,1,2
1,heavy rains,23.3997,88.9474,1,18
1,heavy rains,21.1735,85.3527,1,41
1,heavy rains,27.4268,94.7981,1,10
1,heavy rains,31.806,77.6925,1,1
1,heavy rains,27.094,94.643,1,3
1,heavy rains,17.1335,79.2098,1,3
3,heavy rains,26.9607,80.4678,1,11
1,heavy rains,19.9343,80.0385,1,1
1,heavy rains,24.0841,88.5453,1,1
1,heavy rains,15.811,74.5207,1,1
1,heavy rains,24.4457,92.0058,1,13
3,heavy rains,22.8284,71.2868,1,25
5,heavy rains,9.72651,76.423,1,47
1,heavy rains,21.0559,84.7987,1,50
3,heavy rains,30.7738,79.8583,1,32
3,heavy rains,32.6061,76.1481,1,17
4,heavy rains,26.7556,83.0513,1,30
7,heavy rains,26.5321,84.87,1,5
1,heavy rains,16.746,79.1214,1,12
2,heavy rains,14.8405,79.054,1,15
1,heavy rains,10.4517,78.7843,1,2
1,heavy rains,27.8034,95.3833,1,5
1,heavy rains,22.342,88.9351,1,1
10,heavy rains,20.8681,73.6623,1,48
5,heavy rains,25.8418,89.2696,1,5
1,heavy rains,30.5622,78.5235,1,2
1,heavy rains ,21.5391,73.2201,1,10
2,flash flood ,11.8739,75.527,1,10
30,heavy rains & floods,10.9485,79.0643,1,20
1,heavy rains(massive landslide) ,12.9158,74.9274,1,17
4,heavy rains ,21.3961,73.44,1,10
1,massive landslide ,21.9811,73.9596,1,10
1,heavy rains(landslide),19.1881,79.2948,1,3
2,heavy rains & flood in sigin river.,20.6258,85.8936,1,10
1,flood (janji river) ,12.1226,75.4747,1,42
4,flood ( brahmaputra and tributaries) ,25.4989,85.8918,1,8
1,landslide ,21.0247,73.7641,1,11
1,flood (kapili river) ,24.6862,89.4002,1,10
7,flood ( brahmaputra and tributaries),31.6718,78.4423,1,10
5,flood ( brahmaputra and tributaries),21.433,73.0739,1,2
1,heavy rain ,20.9765,86.4305,1,2
6,flood( brahmaputra and tributaries)  ,24.1288,80.1999,1,2
1,landslide ,27.4363,87.0126,1,2
11,flood( brahmaputra and tributaries)  ,17.9836,73.435,1,22
5,flood( brahmaputra and tributaries)  ,16.9772,79.9654,1,3
1,heavy rains(landslide),20.9915,86.2759,1,2
7,flood( brahmaputra and tributaries)  ,25.886,83.2115,1,10
4,flood( brahmaputra and tributaries)  ,21.1139,82.5389,1,10
1,heavy rain,28.1973,79.3734,1,10
3,heavy rain,21.7139,73.4733,1,10
1,heavy rain & floods in punpun & falgu river. ,21.9409,87.9347,1,10
5,floods in ganga & tributaries,11.7804,78.7317,1,9
3,heavy rain & flood.,17.4335,82.8115,1,10
1,heavy rain,18.7332,75.2343,1,10
1,heavy rain & flood.,10.5443,76.0498,1,10
2,floods in ganga & tributaries,26.5993,94.0245,1,11
1,heavy rain,25.6151,83.6713,1,19
2,heavy rain,19.1719,83.6477,1,10
2,heavy rain,19.1028,72.8816,1,10
1,heavy rains & flood in sheoHeavy rainth river,22.4114,71.3097,1,1
1,heavy rains  ,20.1943,73.8242,1,5
6,heavy rains  ,18.1046,81.5288,1,6
3,heavy rains  ,27.5853,81.5174,1,4
120,heavy rains & floods,32.8864,73.8842,1,81
1,cloud burst,19.73,83.7466,1,5
2,heavy rains,14.1349,79.9324,1,10
2,heavy rains,33.4819,74.2156,1,10
8,cloud burst,26.2558,94.0189,1,10
9,heavy rains & landslide,14.945,78.1615,1,2
2,heavy rains,20.0539,81.8601,1,1
3,heavy rains & landslide,21.0263,77.5237,1,1
3,heavy rains,22.0231,72.2495,1,1
2,heavy rains,22.6315,88.4871,1,2
2,heavy rains & cloud burst in shimla.,27.5773,95.263,1,5
1,heavy rain,10.3906,76.3115,1,10
1,heavy rains,20.4525,86.1978,1,2
1,flash flood,22.6824,70.925,1,3
1,heavy rains & landslide,31.2388,76.5268,1,5
2,heavy rains & cloudburst,15.7067,79.878,1,2
1,flash flood in tawi river & landslide,20.9096,86.4033,1,3
3,heavy rains ,24.7214,93.9705,1,2
1,heavy rains ,12.725,79.7002,1,1
1,heavy rains ,10.762,78.7172,1,4
3,heavy rains ,26.4,93.755,1,9
2,heavy rains ,22.1496,110.224,1,10
4,heavy rains ,25.2411,90.1201,1,1
1,heavy rains ,27.4995,89.7871,1,1
1,heavy rains ,16.6523,81.3801,1,1
1,heavy rains ,27.0442,94.5503,1,2
1,heavy rains ,20.9522,84.4064,1,1
4,heavy rains ,20.2249,84.7692,1,10
2,heavy rains ,15.3059,74.7271,1,1
1,heavy rains ,27.481,93.8215,1,10
1,heavy rains ,26.5,85.5,1,10
1,heavy rains ,27.629,80.7483,1,10
1,heavy rains ,26.8177,94.143,1,10
5,heavy rains & floods in krishHeavy rain river,22.5263,88.0605,1,10
1,heavy rains ,15.7081,78.233,1,10
2,heavy rains ,11.4729,77.8452,1,10
5,heavy rains ,27.2504,94.6126,1,10
2,heavy rains ,26.3166,91.8623,1,10
1,heavy rains ,26.6381,93.1226,1,2
1,heavy rains ,15.2182,79.4844,1,1
3,"heavy rains, flood & landslides",30.1895,74.7785,1,2
4,heavy rain,25.5869,86.1983,1,2
4,heavy rain,33.5267,76.1256,1,10
4,heavy rain,25.965,76.05,1,10
1,heavy rain,16.29,80.055,1,10
6,heavy rain,26.235,92.25,1,1
1,heavy rain,26.73,82.845,1,6
1,floods & heavy rains,25.695,87.75,1,10
1,floods & heavy rains,9.88679,78.4773,1,6
1,flood in tamas river,10.8365,76.7588,1,3
3,floods & heavy rains,20.7933,85.8723,1,11
1,heavy rains,26.0844,86.1969,1,4
2,floods & heavy rains,27.3624,94.0349,1,23
1,heavy rains,28.5244,80.9261,1,2
1,heavy rains,22.3056,88.3453,1,2
1,heavy rains,26.3755,86.2422,1,1
1,heavy rains,26.5897,92.1815,1,2
3,heavy rains,22.3021,73.9531,1,11
3,"heavy rains & flood in Heavy rainrmada, tapi wainganga",20.6511,86.0022,1,9
2,heavy rains,26.5659,92.4354,1,1
1,heavy rains,26.1094,86.557,1,2
1,heavy rains,30.1135,78.8529,1,2
2,heavy rains,19.4398,82.3216,1,1
1,heavy rains,20.9855,82.7962,1,9
1,flood in godavari,31.3063,76.8569,1,10
1,flood in savitri river,26.8031,93.6379,1,10
3,heavy rain & flash flood,11.8283,78.8042,1,2
3,heavy rain & flash flood,32.7135,76.6135,1,10
1,landslide,21.9781,82.5285,1,3
1,landslip,27.387,94.9182,1,5
6,heavy rains,21.2719,84.2495,1,2
1,heavy rains,24.7174,85.9321,1,10
1,heavy rains,27.8115,94.716,1,10
1,heavy rains,20.7752,84.1258,1,10
5,heavy rains,27.3852,79.7586,1,10
15,heavy rains,26.1795,86.2537,1,11
9,heavy rains,27.6132,94.6542,1,10
3,flood(kuzhithurai  and sitraru rivers),14.5398,75.0937,1,3
1,heavy rains,32.8353,76.9103,1,2
1,heavy rains,26.4816,82.8434,1,10
1,heavy rains,21.1495,86.7154,1,10
30,heavy rains & floods,25.6339,84.0726,1,49
1,heavy rains,17.4331,80.187,1,10
1,heavy rains,23.6547,89.4296,1,5
3,heavy rains,26.4813,92.0622,1,26
1,heavy rains,26.988,92.926,1,10
1,heavy rains,28.886,80.7246,1,3
1,heavy rains,22.0189,71.1117,1,8
1,landslide,18.4311,80.713,1,10
1,landslide,26.5037,86.5429,1,10
1,cloud burst,30.9339,75.0459,1,5
1,cloud burst,19.1131,72.8962,1,20
2,heavy rains & heavy rains &,15.1816,76.4736,1,15
3,landslide,24.8678,92.8291,1,11
1,heavy rains & landslides,26.4375,80.8611,1,3
2,flood,33.8036,76.2592,1,4
1,heavy rains,16.2843,80.6926,1,3
7,heavy rains & flood in mahaHeavy rainnda river,26.7553,92.7754,1,5
